State_No,County_No,Votes_For,Votes_Against,Total_Votes,Ballot_Type,Population,Per_Capita_Income,Medium_Family_Income,Size_of_County,Population_Density,Percent_White,Percent_Black,Percent_Other,Percent_Male,Percent_Female,No_of_Churches,No_of_Church_Members,Poverty_Level_Rate,Unemployment_Rate,Age_Less_than_18,Age_18_24,Age_24_44,Age_44_64,Age_Older_than_64,MSA,Percent_Minority
17,99,585,1307,1892,2,6288,"$14,958 ","$22,190 ",283.10,22.21,.71,.28,.00,.474,.526,23,3514,24.10,10.40,1747,547,1630,1324,1040,2,.29
17,100,2827,3373,6200,2,20549,"$14,028 ","$20,165 ",512.00,40.13,.50,.49,.01,.470,.530,43,12656,30.50,11.80,6545,1967,5624,3773,2640,2,.50
17,101,3037,3014,6051,2,17855,"$15,155 ","$29,825 ",395.70,45.12,.66,.33,.01,.491,.509,37,7729,15.90,7.50,4806,1699,5748,3563,2039,2,.34
17,102,833,1512,2345,2,7508,"$13,539 ","$22,027 ",245.30,30.61,.67,.31,.02,.506,.494,25,3672,22.50,9.70,1989,1098,2205,1329,887,2,.33
17,103,1818,2411,4229,2,13262,"$16,590 ","$27,862 ",349.70,37.92,.63,.36,.01,.482,.518,30,6341,17.30,7.90,3679,1209,4050,2572,1752,2,.37
17,104,3418,3592,7010,2,27693,"$13,754 ","$29,823 ",344.40,80.41,.99,.00,.01,.496,.504,31,6803,12.20,7.70,7911,2939,9245,5382,2216,2,.01
17,105,26514,21907,48421,2,185794,"$17,134 ","$26,749 ",216.30,858.96,.56,.39,.05,.484,.516,160,77390,22.50,7.30,50623,21838,59559,33721,20053,1,.44
17,106,6293,6962,13255,2,44630,"$15,263 ","$31,167 ",276.40,161.47,.75,.23,.01,.479,.521,63,20122,15.80,7.60,12502,4964,13778,8731,4655,1,.25
17,107,3372,4589,7961,2,18687,"$18,812 ","$40,667 ",185.80,100.58,.90,.08,.02,.488,.512,28,6036,8.90,4.10,5333,1572,6548,3503,1731,1,.10
17,108,1455,2048,3503,2,10173,"$14,460 ","$27,396 ",441.10,23.06,.73,.26,.01,.483,.517,31,3595,16.50,7.50,2671,945,3224,2149,1184,2,.27
17,109,7501,7389,14890,2,47243,"$14,200 ","$40,243 ",313.60,150.65,.95,.04,.01,.500,.500,53,11626,9.00,6.30,13790,4816,17229,8094,3314,1,.05
17,110,3271,3010,6281,2,21919,"$16,358 ","$27,622 ",151.10,145.06,.49,.49,.02,.476,.524,21,6417,24.50,8.80,5999,3155,6421,4147,2197,1,.51
17,111,2790,2619,5409,2,14983,"$17,102 ","$29,114 ",232.10,64.55,.97,.02,.01,.490,.510,39,7264,13.90,7.80,3754,1430,4520,3290,1989,1,.03
17,112,1508,2650,4158,2,13610,"$14,434 ","$23,710 ",343.00,39.68,.87,.12,.01,.486,.514,36,6437,21.10,7.80,3819,1223,4072,2881,1615,2,.13
17,113,1700,2086,3786,2,10504,"$15,369 ","$30,601 ",218.40,48.10,.78,.21,.01,.497,.503,31,5419,13.40,6.10,2840,922,3188,2235,1319,2,.22
17,114,4351,5621,9972,2,34283,"$13,800 ","$24,889 ",311.20,110.16,.83,.15,.02,.481,.519,63,16986,18.40,12.50,9061,3280,9896,7230,4816,2,.17
17,115,1476,1602,3078,2,8087,"$17,018 ","$24,926 ",247.40,32.69,.65,.34,.01,.466,.534,17,5532,21.70,5.90,2180,669,2233,1736,1269,2,.35
17,116,2217,2015,4232,2,14924,"$15,485 ","$26,519 ",344.50,43.32,.64,.35,.01,.489,.511,22,4913,17.00,5.10,3836,1360,4454,3381,1893,2,.36
17,117,458,218,676,2,2245,"$13,995 ","$17,501 ",151.60,14.81,.48,.51,.01,.461,.539,5,1142,28.10,9.70,588,211,564,477,405,2,.52
17,118,1749,2569,4318,2,11901,"$14,671 ","$23,958 ",371.10,32.07,.99,.00,.01,.485,.515,41,5183,15.00,9.90,2582,924,3271,2886,2238,2,.01
17,119,1236,1303,2539,2,8083,"$12,866 ","$16,398 ",429.30,18.83,.40,.59,.01,.456,.544,26,5138,33.90,9.30,2402,887,2057,1399,1338,2,.60
17,120,35600,20376,55976,2,201744,"$17,436 ","$27,300 ",324.10,622.47,.53,.43,.04,.496,.504,166,81082,21.20,8.60,53378,28227,65889,34372,19878,1,.47
17,121,11669,11111,22780,2,58799,"$18,956 ","$42,869 ",130.70,449.88,.89,.09,.03,.494,.506,38,17431,9.00,5.50,16622,5319,20218,11947,4693,1,.11
17,122,416,736,1152,2,3584,"$14,033 ","$24,256 ",167.60,21.38,.63,.35,.02,.481,.519,8,1738,19.10,9.30,1030,395,972,717,470,2,.37
17,123,1407,2139,3546,2,13764,"$14,705 ","$22,867 ",648.50,21.22,.53,.46,.01,.472,.528,56,8758,22.40,9.50,3999,1174,4013,2474,2104,2,.47
17,124,1176,1358,2534,2,9107,"$14,121 ","$21,013 ",238.10,38.25,.60,.34,.06,.246,.754,24,4252,27.70,10.90,2434,914,2529,1885,1345,2,.40
17,125,6499,8189,14688,2,56088,"$15,349 ","$27,526 ",198.00,283.27,.69,.30,.01,.480,.520,79,25026,18.60,7.10,15848,5377,17480,10884,6499,1,.31
17,126,2361,5409,7770,2,24045,"$15,426 ","$25,878 ",179.30,134.10,.86,.13,.01,.481,.519,47,12651,16.50,7.40,5744,2634,6861,5015,3791,2,.14
17,127,966,631,1597,2,5536,"$12,379 ","$17,240 ",458.70,12.07,.35,.64,.01,.480,.520,17,3088,29.80,9.40,1517,538,1478,1040,963,2,.65
17,128,3097,5118,8215,2,30814,"$14,861 ","$24,065 ",485.30,63.49,.51,.48,.01,.461,.539,49,14858,25.50,9.90,9044,3681,8821,5258,4010,2,.49
17,129,1180,836,2016,2,6661,"$11,501 ","$21,503 ",393.20,16.94,.36,.63,.01,.475,.525,23,3349,22.30,9.30,1801,576,2039,1332,913,2,.64
17,130,509,400,909,2,1813,"$13,839 ","$17,350 ",195.40,9.28,.38,.61,.01,.466,.534,14,1245,27.60,8.70,494,139,446,363,371,2,.62
17,131,2125,3015,5140,2,18008,"$14,160 ","$22,424 ",483.70,37.23,.66,.30,.03,.536,.464,54,9719,26.40,7.00,4403,1744,5967,3528,2366,2,.34
17,132,1038,1316,2354,2,7644,"$14,190 ","$19,663 ",377.50,20.25,.55,.45,.01,.468,.532,27,3976,25.60,8.60,2142,748,2124,1545,1085,2,.45
17,133,1568,2070,3638,2,11594,"$13,191 ","$18,567 ",441.20,26.28,.64,.35,.00,.460,.540,41,6515,26.50,10.10,3267,1037,3263,2150,1877,2,.36
17,134,1439,1422,2861,2,10525,"$13,487 ","$19,141 ",335.50,31.37,.39,.61,.00,.459,.541,25,7520,30.90,9.60,3148,907,2861,2073,1536,2,.61
17,135,3915,6912,10827,2,39472,"$16,876 ","$23,221 ",548.40,71.98,.60,.39,.01,.466,.534,82,20517,23.50,7.40,11307,3387,11448,7798,5532,2,.40
17,136,3378,5576,8954,2,35576,"$15,492 ","$25,790 ",265.10,134.20,.68,.28,.04,.486,.514,54,18523,23.30,7.50,10282,4115,10743,6392,4044,2,.32
17,137,2395,4323,6718,2,24462,"$14,758 ","$21,705 ",366.70,66.71,.71,.25,.04,.475,.525,56,10821,24.90,9.80,7255,2155,7335,4630,3087,2,.29
17,138,1450,1866,3316,2,7009,"$14,494 ","$22,142 ",166.50,42.10,.99,.00,.01,.486,.514,23,3892,13.80,7.20,1199,749,1631,1699,1731,2,.01
17,139,678,1362,2040,2,5925,"$12,384 ","$19,041 ",200.70,29.52,.66,.34,.00,.462,.538,18,2919,27.10,12.40,1696,579,1599,1169,882,2,.34
17,140,7728,8515,16243,2,56551,"$16,462 ","$27,859 ",413.90,136.63,.68,.31,.01,.472,.528,111,28680,18.30,10.20,15816,5538,17130,10425,7642,2,.32
17,141,1144,1579,2723,2,8651,"$14,238 ","$19,302 ",286.10,30.24,.58,.42,.01,.470,.530,26,6492,30.00,8.80,2718,850,2246,1613,1224,2,.42
17,142,1707,1362,3069,2,9722,"$11,978 ","$22,859 ",360.40,26.98,.53,.47,.00,.480,.520,16,4778,22.60,7.00,2953,901,2906,1842,1120,1,.47
17,143,2340,3137,5477,2,12897,"$14,627 ","$23,177 ",322.70,39.97,.99,.00,.01,.496,.504,34,5445,15.80,6.80,2850,1011,3394,3180,2462,2,.01
17,144,3816,4676,8492,2,26308,"$14,651 ","$25,097 ",325.50,80.82,.71,.29,.01,.473,.527,48,14597,17.10,5.60,6712,2392,7583,5476,4145,2,.29
17,145,8032,8585,16617,2,59189,"$14,609 ","$26,877 ",446.30,132.62,.95,.04,.01,.485,.515,118,23593,14.20,8.50,15231,5144,17979,13028,7807,1,.05
17,146,5355,6250,11605,2,40610,"$16,719 ","$31,459 ",329.30,123.32,.79,.19,.01,.484,.516,55,13589,15.00,7.70,11296,4055,12807,7941,4511,1,.21
17,147,3355,6044,9399,2,35793,"$14,355 ","$22,554 ",902.60,39.66,.72,.27,.01,.483,.517,77,17561,22.60,7.70,9609,3140,10469,7194,5381,2,.28
17,148,737,1013,1750,2,6017,"$13,262 ","$18,943 ",285.50,21.08,.39,.61,.00,.451,.549,15,3521,27.10,9.90,1689,540,1657,1112,1019,2,.61
17,149,1955,3537,5492,2,19447,"$16,195 ","$24,048 ",680.50,28.58,.47,.53,.00,.469,.531,53,11265,23.40,5.60,5722,1725,5893,3491,2616,2,.53
17,150,2672,4867,7539,2,23741,"$14,211 ","$25,611 ",644.70,36.82,.79,.20,.01,.486,.514,56,12145,21.40,10.50,6912,2086,7224,4801,2718,2,.21
17,151,332,369,701,2,2226,"$13,956 ","$21,852 ",209.60,10.62,.49,.51,.00,.470,.530,12,1702,19.90,7.80,606,204,638,432,346,2,.51
17,152,601,843,1444,2,4828,"$13,457 ","$19,283 ",297.70,16.22,.66,.31,.02,.485,.515,21,2922,26.20,9.20,1400,454,1288,932,754,2,.34
17,153,2084,3134,5218,2,13873,"$17,070 ","$27,918 ",241.60,57.42,.95,.03,.02,.486,.514,30,3902,12.40,5.60,3161,1319,3983,3301,2109,2,.05
17,154,8858,11972,20830,2,73977,"$18,937 ","$31,415 ",290.00,255.09,.91,.04,.04,.492,.508,99,27651,12.90,6.40,19406,7854,23890,15320,7507,2,.09
17,155,782,1561,2343,2,7003,"$14,245 ","$19,681 ",380.40,18.41,.67,.33,.00,.474,.526,35,4994,27.40,7.60,1980,588,1869,1400,1166,2,.33
17,156,1545,1831,3376,2,10652,"$15,694 ","$22,336 ",471.40,22.60,.52,.47,.00,.479,.521,31,6292,19.40,5.70,2803,840,3021,2174,1814,2,.48
17,157,1516,1747,3263,2,10280,"$14,650 ","$26,998 ",446.60,23.02,.56,.43,.00,.474,.526,32,5314,17.40,5.80,3024,1035,3039,1966,1216,2,.44
17,158,2661,3093,5754,2,20372,"$13,990 ","$24,757 ",569.80,35.75,.67,.32,.01,.481,.519,48,10225,24.30,8.00,6185,1936,6071,3871,2309,2,.33
18,1,266,293,559,1,1192,"$22,688 ","$31,080 ",743.20,1.59,.69,.01,.30,.526,.474,1,35,17.50,11.30,293,101,424,307,67,2,.31
18,2,5271,7859,13130,1,33415,"$20,721 ","$37,829 ",604.30,54.77,.84,.05,.10,.538,.462,35,2565,11.40,5.50,6627,2880,9757,8051,6100,2,.15
18,3,31866,32922,64788,1,194347,"$20,838 ","$29,367 ",1677.20,119.07,.85,.01,.14,.488,.512,137,18999,20.90,8.30,49164,23027,52194,38077,31885,1,.15
18,4,8493,7446,15939,1,39642,"$20,172 ","$34,672 ",1036.90,36.89,.91,.01,.08,.493,.507,36,1453,13.00,8.90,9976,1664,10596,10466,6940,2,.09
18,5,2500,2326,4826,1,18596,"$20,287 ","$30,464 ",1156.30,16.13,.55,.00,.44,.511,.489,27,1676,18.10,20.30,6044,1453,5302,3636,2161,2,.44
18,6,3498,3804,7302,1,27006,"$16,385 ","$29,044 ",1229.80,22.61,.77,.04,.20,.539,.461,25,2954,22.90,10.30,7392,2272,8692,5311,3339,2,.24
18,7,25484,31648,57132,1,158322,"$27,046 ","$44,954 ",1791.30,83.85,.88,.00,.12,.500,.500,64,7205,8.80,4.90,42767,9087,51536,35199,19733,1,.12
18,8,95198,72163,167361,1,755051,"$20,333 ","$31,587 ",6017.90,130.46,.45,.05,.50,.496,.504,469,79946,25.60,14.30,247658,72389,226326,130578,78100,1,.55
18,9,3300,4158,7458,1,26176,"$16,882 ","$28,649 ",1327.20,20.23,.68,.01,.31,.501,.499,37,3069,19.90,13.40,8416,1917,7187,5134,3522,2,.32
18,10,24135,21366,45501,1,122163,"$22,066 ","$30,426 ",4052.50,31.04,.86,.01,.13,.495,.505,144,14748,18.50,7.20,32328,11725,37964,24716,15430,2,.14
18,11,15516,7700,23216,1,143735,"$17,353 ","$23,359 ",4482.10,31.99,.23,.04,.73,.516,.484,96,9284,30.30,25.80,47988,13447,43829,24511,13960,2,.77
18,12,14391,8021,22412,1,118667,"$15,492 ","$30,577 ",1391.60,89.25,.50,.08,.42,.539,.461,87,9772,23.60,13.90,37159,12751,41216,18681,8860,2,.50
18,13,10143,8237,18380,1,55076,"$21,696 ","$27,295 ",1329.60,41.44,.87,.02,.11,.487,.513,54,4065,20.10,9.60,13948,2702,14248,13075,11103,2,.13
18,14,3483,4709,8192,1,33281,"$16,667 ","$36,819 ",4720.60,7.09,.73,.10,.18,.611,.389,28,2170,19.50,9.40,7649,3837,12808,6089,2898,2,.28
18,15,14278,11714,25992,1,114523,"$17,403 ","$30,804 ",2153.40,53.26,.56,.04,.40,.482,.518,82,8091,22.80,12.80,34472,10614,33408,21294,14735,1,.44
18,16,3698,3363,7061,1,15786,"$21,231 ","$31,178 ",1462.90,10.97,.90,.01,.09,.502,.498,19,915,15.30,7.70,3631,865,4330,4147,2813,2,.10
18,17,15176,12720,27896,1,83754,"$22,728 ","$32,306 ",3878.50,22.23,.81,.01,.19,.499,.501,88,7542,18.10,7.90,23476,5380,25170,18124,11604,2,.20
18,18,22848,15709,38557,1,197261,"$17,732 ","$29,178 ",1972.00,103.65,.49,.04,.47,.504,.496,134,18249,25.40,15.10,71114,17555,57329,33321,17942,1,.51
18,19,1358,2041,3399,1,9338,"$20,005 ","$28,174 ",4203.60,2.34,.85,.01,.14,.510,.490,24,756,21.10,11.30,2592,478,2479,2162,1627,2,.15
18,20,1669,1745,3414,1,10307,"$25,020 ","$36,276 ",3131.90,3.38,.81,.00,.19,.539,.461,12,520,11.20,8.40,2617,811,4053,2094,732,2,.19
18,21,48549,39995,88544,1,366631,"$28,185 ","$38,341 ",3771.10,101.85,.47,.06,.47,.524,.476,186,29192,15.40,10.70,106834,37173,119952,62292,40380,1,.53
18,22,23542,18671,42213,1,119540,"$32,649 ","$44,667 ",788.30,155.52,.76,.01,.23,.496,.504,67,13311,8.80,4.10,28896,9390,34840,26190,20224,1,.24
18,23,18322,19990,38312,1,91114,"$25,051 ","$40,347 ",974.50,92.46,.93,.00,.07,.493,.507,46,5809,9.60,5.50,22470,4214,26239,21466,16725,2,.07
18,24,35907,49188,85095,1,229216,"$32,319 ","$49,638 ",1500.20,148.71,.87,.01,.12,.497,.503,128,15124,7.70,4.00,61797,14766,72774,52622,27257,1,.13
18,25,3750,4711,8461,1,20362,"$23,783 ","$35,154 ",2613.70,7.81,.90,.01,.09,.498,.502,35,2138,13.10,10.40,5260,870,5513,5195,3524,2,.10
18,26,7019,5782,12801,1,48984,"$21,088 ","$42,578 ",1390.80,34.37,.52,.00,.47,.506,.494,21,1348,11.40,10.60,16081,4210,15462,8932,4299,2,.47
18,27,151224,73185,224409,1,745756,"$44,518 ","$43,405 ",231.90,3404.48,.40,.10,.50,.495,.505,302,56953,12.60,3.70,126520,65460,275529,164939,113308,1,.60
18,28,63287,59105,122392,1,549684,"$20,813 ","$35,629 ",1426.40,386.64,.55,.05,.40,.506,.494,270,49060,18.80,10.60,171713,48604,167258,102260,59849,1,.45
18,29,47397,37267,84664,1,234074,"$24,807 ","$38,597 ",3615.70,65.85,.80,.02,.18,.514,.486,162,18592,12.90,4.20,54083,28851,71879,44081,35180,1,.20
18,30,77855,42375,120230,1,389472,"$28,698 ","$40,232 ",3789.60,106.87,.61,.03,.36,.506,.494,192,31120,14.60,4.40,96402,48537,119869,73289,51375,1,.39
18,31,49776,32736,82512,1,243200,"$31,302 ","$44,607 ",607.70,412.70,.70,.01,.28,.499,.501,121,15568,13.10,7.30,62201,26205,84364,44784,25646,1,.29
18,32,26179,26052,52231,1,164156,"$21,986 ","$32,109 ",3847.60,42.83,.90,.01,.09,.490,.510,110,11634,18.10,9.00,46287,10936,45619,37385,23929,1,.10
18,33,812,904,1716,1,3376,"$23,175 ","$34,941 ",962.00,3.44,.93,.00,.07,.499,.501,11,261,11.60,11.90,906,131,921,835,583,2,.07
18,34,6886,9136,16022,1,44024,"$20,474 ","$28,178 ",6347.80,6.95,.86,.02,.13,.490,.510,74,4887,19.00,12.60,11933,2424,11931,10202,7534,2,.15
18,35,57530,41079,98609,1,376748,"$23,724 ","$46,115 ",906.90,425.07,.56,.14,.30,.511,.489,155,36712,11.30,5.50,110790,31063,129349,70621,34925,1,.44
18,36,8916,67408,76324,1,433777,"$30,911 ","$43,770 ",1768.30,249.11,.81,.02,.17,.492,.508,211,26300,9.10,3.30,111907,33661,142985,88187,57037,1,.19
18,37,49329,48586,97915,1,426872,"$21,136 ","$35,913 ",1514.80,284.59,.66,.02,.32,.493,.507,250,37116,18.40,12.30,137985,35510,128785,78960,45632,1,.34
18,38,9806,11974,21780,1,77069,"$21,965 ","$33,775 ",608.90,125.96,.68,.02,.30,.495,.505,44,6502,17.20,15.60,22800,6093,21905,17059,9212,1,.32
18,39,9592,8773,18365,1,54016,"$17,600 ","$28,030 ",2962.30,18.63,.84,.01,.15,.491,.509,44,3930,20.00,8.70,15439,3354,13925,12656,8642,2,.16
18,40,2764,2109,4873,1,13043,"$18,704 ","$27,042 ",3207.80,4.11,.90,.00,.10,.505,.495,19,744,19.40,13.40,3435,614,3656,3196,2142,2,.10
18,41,44069,27316,71385,1,354527,"$18,893 ","$27,622 ",4839.40,74.68,.49,.01,.49,.498,.502,301,39603,27.90,15.60,124607,30781,100927,62657,35555,1,.50
18,42,10026,9755,19781,1,53029,"$20,082 ","$33,810 ",2274.50,23.17,.87,.03,.10,.526,.474,40,4014,14.80,8.00,11972,3497,16099,12015,9446,2,.13
18,43,126397,76905,203302,1,732143,"$28,711 ","$49,763 ",2208.40,334.27,.62,.02,.36,.505,.495,313,54313,10.30,5.60,208062,65744,235177,146412,76748,1,.38
18,44,26412,23464,49876,1,153293,"$25,791 ","$38,751 ",1022.90,152.51,.65,.02,.33,.497,.503,80,9170,15.80,5.40,39727,23948,46570,27627,15421,1,.35
18,45,7099,6291,13390,1,59953,"$16,405 ","$26,842 ",643.60,93.69,.70,.04,.26,.498,.502,50,6939,25.50,13.50,19963,5315,16815,11403,6457,1,.30
